incident_id,user_id,Incident_Description,Root_Cause,Resolution,Solution,Business_Impact,Subcategory_Id,created_at,updated_at,severity
63912829,9,"System encountered frequent errors in Checkout Timeout, resulting in business disruption.","Operational downtime in Checkout Timeout traced to network misconfiguration, causing service inconsistency.","Performance degradation observed in Checkout Timeout with 99.9% failure rate, requiring immediate attention.","System encountered unexpected outages in Checkout Timeout, resulting in client dissatisfaction.",Minimal impact caused by resource overload in Checkout Timeout.,209,2024-10-15 02:45:48,2024-10-26 23:29:16,Low
78506737,10,"Operational downtime in Guest Checkout Not Working traced to network misconfiguration, causing service inconsistency.",Error reported in Guest Checkout Not Working: frequent errors. Impact on critical operations observed.,Error reported in Guest Checkout Not Working: data corruption. Impact on critical operations observed.,"Performance degradation observed in Guest Checkout Not Working with memory leaks detected, requiring immediate attention.",Moderate disruption observed in Guest Checkout Not Working due to service downtime.,210,2024-10-24 13:06:35,,Medium
38517480,3,Error reported in Login Failures: high latency. Impact on end-user experience observed.,"System encountered unexpected outages in Login Failures, resulting in service inconsistency.","Performance degradation observed in Login Failures with memory leaks detected, requiring immediate attention.","Service disruption in Login Failures due to network misconfiguration, leading to business disruption.",Minimal impact caused by service downtime in Login Failures.,301,2024-10-27 23:17:06,,Low
25816001,4,"System encountered data corruption in Password Reset Issues, resulting in client dissatisfaction.","User reported Password Reset Issues issue causing revenue loss, impacting user satisfaction and business operations.","User reported Password Reset Issues issue causing revenue loss, impacting user satisfaction and business operations.","System encountered high latency in Password Reset Issues, resulting in service inconsistency.",Critical issue in Password Reset Issues causing client dissatisfaction.,302,2024-10-15 08:41:39,2024-10-13 01:59:41,High
15615743,7,"System encountered unexpected outages in Two-Factor Authentication Failure, resulting in service inconsistency.","Performance degradation observed in Two-Factor Authentication Failure with memory leaks detected, requiring immediate attention.","User reported Two-Factor Authentication Failure issue causing revenue loss, impacting user satisfaction and business operations.","System encountered frequent errors in Two-Factor Authentication Failure, resulting in service inconsistency.",Minimal impact caused by service downtime in Two-Factor Authentication Failure.,303,2024-10-12 19:01:46,2024-10-08 16:58:38,Low
8350175,7,"Service disruption in OAuth Token Expiry due to resource overload, leading to client dissatisfaction.","Operational downtime in OAuth Token Expiry traced to resource overload, causing client dissatisfaction.","System encountered frequent errors in OAuth Token Expiry, resulting in business disruption.",Error reported in OAuth Token Expiry: high latency. Impact on end-user experience observed.,Moderate disruption observed in OAuth Token Expiry due to service downtime.,304,2024-10-26 00:54:10,2024-10-08 19:32:55,Medium
20378801,10,"Operational downtime in Session Timeout traced to service downtime, causing revenue loss.","Service disruption in Session Timeout due to resource overload, leading to revenue loss.","System encountered frequent errors in Session Timeout, resulting in service inconsistency.","Service disruption in Session Timeout due to network misconfiguration, leading to service inconsistency.",Moderate disruption observed in Session Timeout due to service downtime.,305,2024-10-17 15:23:05,2024-10-18 11:57:29,Medium
78230505,8,"User reported Account Creation Errors issue causing revenue loss, impacting user satisfaction and business operations.","User reported Account Creation Errors issue causing service inconsistency, impacting user satisfaction and business operations.","User reported Account Creation Errors issue causing revenue loss, impacting user satisfaction and business operations.",Error reported in Account Creation Errors: unexpected outages. Impact on end-user experience observed.,Moderate disruption observed in Account Creation Errors due to resource overload.,306,2024-10-05 17:28:02,2024-10-19 08:27:46,Medium
88136649,6,"Service disruption in Social Login Failures due to service downtime, leading to client dissatisfaction.","Service disruption in Social Login Failures due to resource overload, leading to revenue loss.","Performance degradation observed in Social Login Failures with high CPU usage, requiring immediate attention.","System encountered data corruption in Social Login Failures, resulting in client dissatisfaction.",Minimal impact caused by resource overload in Social Login Failures.,307,2024-10-05 17:00:25,2024-10-22 16:45:22,Low
751699,3,"User reported Email Confirmation Error issue causing business disruption, impacting user satisfaction and business operations.","System encountered frequent errors in Email Confirmation Error, resulting in revenue loss.","Operational downtime in Email Confirmation Error traced to unauthorized access, causing client dissatisfaction.","Service disruption in Email Confirmation Error due to network misconfiguration, leading to client dissatisfaction.",Minimal impact caused by unauthorized access in Email Confirmation Error.,308,2024-10-07 07:31:07,2024-10-04 19:41:50,Low
88677913,6,"System encountered frequent errors in Invalid Credentials, resulting in business disruption.","User reported Invalid Credentials issue causing service inconsistency, impacting user satisfaction and business operations.","System encountered high latency in Invalid Credentials, resulting in business disruption.","Operational downtime in Invalid Credentials traced to unauthorized access, causing service inconsistency.",Critical issue in Invalid Credentials causing service inconsistency.,309,2024-10-23 20:34:14,2024-10-14 12:14:42,High
